Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Performance,Increment,FutureSalary,P_leave,P_stay,LikelyToStay,ExpectedLoss,LeaveRiskBin
24,0,2,1127,1,18,1,1,1,150,2,1,52,3,1,2,3,1,2774,13257,0,0,0,12,3,3,80,1,6,2,3,5,3,1,2,3,1.08,2995.92,0.030830969987753382,0.9691690300122466,True,92.36711960571012,Very Low
34,0,2,1031,1,6,4,1,1,151,3,0,45,2,2,6,2,0,4505,15000,6,0,0,15,3,3,80,1,12,3,3,1,0,0,0,3,1.08,4865.400000000001,0.03703072112487201,0.962969278875128,True,180.1692705609523,Very Low
37,0,2,1189,2,3,3,1,1,152,3,1,87,3,3,7,4,2,7428,14506,2,0,0,12,3,1,80,0,12,3,3,5,3,1,3,3,1.08,8022.240000000001,0.019458093282063285,0.9805419067179367,True,156.0974942510994,Very Low
34,0,2,1354,1,5,3,3,1,153,3,0,45,2,3,3,1,2,11631,5615,2,0,0,12,3,4,80,0,14,6,3,11,10,5,8,3,1.08,12561.480000000001,0.061677755130984176,0.9383222448690158,True,774.7638875227552,Very Low
36,0,1,1467,2,11,2,5,1,154,2,0,92,3,3,7,4,1,9738,22952,0,0,0,14,3,3,80,1,10,6,3,9,7,2,8,3,1.08,10517.04,0.04950881607120565,0.9504911839287944,True,520.6861989735127,Very Low
36,0,2,922,1,3,2,1,1,155,1,0,39,3,1,2,4,0,2835,2561,5,0,0,22,4,1,80,1,7,2,3,1,0,0,0,4,1.1,3118.5000000000005,0.08001683031401259,0.9199831696859874,True,249.5324853342483,Very Low
43,0,1,394,2,26,2,1,1,158,3,1,92,3,4,3,4,1,16959,19494,1,0,1,12,3,4,80,2,25,3,4,25,12,4,12,3,1.08,18315.72,0.11052299603455397,0.889477003965446,True,2024.308248930001,Very Low
30,0,1,1312,1,23,3,1,1,159,1,1,96,1,1,6,3,0,2613,22310,1,0,0,25,4,3,80,3,10,2,2,10,7,0,9,4,1.1,2874.3,0.0900962571553838,0.9099037428446162,True,258.96367194171967,Very Low
33,0,0,750,2,22,2,2,1,160,3,1,95,3,2,7,2,1,6146,15480,0,0,0,13,3,1,80,1,8,2,4,7,7,0,7,3,1.08,6637.68,0.047687114053806746,0.9523128859461932,True,316.531803212672,Very Low
56,1,2,441,1,14,4,1,1,161,2,0,72,3,1,6,2,1,4963,4510,9,0,1,18,3,1,80,3,7,2,3,5,4,4,3,3,1.08,5360.04,0.6311119665147376,0.36888803348526245,False,3382.7853849976536,High
51,0,2,684,1,6,3,1,1,162,1,1,51,3,5,5,3,2,19537,6462,7,0,0,13,3,3,80,0,23,5,3,20,18,15,15,3,1.08,21099.960000000003,0.26312455120907774,0.7368754487909223,True,5551.917505529493,Low
31,1,2,249,2,6,4,1,1,163,2,1,76,1,2,7,3,1,6172,20739,4,0,1,18,3,2,80,0,12,3,2,7,7,7,7,3,1.08,6665.76,0.961972624904072,0.03802737509592802,False,6412.278644180567,Very High
26,0,2,841,1,6,3,4,1,164,3,0,46,2,1,6,2,1,2368,23300,1,0,0,19,3,3,80,0,5,3,2,5,4,4,3,3,1.08,2557.44,0.10129143052323952,0.8987085694767605,True,259.0467560773537,Very Low
58,1,2,147,1,23,4,3,1,165,4,0,94,3,3,0,4,1,10312,3465,1,0,0,12,3,4,80,1,40,3,2,40,10,15,6,3,1.08,11136.960000000001,0.7571585866875643,0.2428414133124357,False,8432.444893595937,High
19,1,2,528,2,22,1,2,1,167,4,1,50,3,1,8,3,2,1675,26820,1,0,1,19,3,4,80,0,0,2,2,0,0,0,0,3,1.08,1809.0000000000002,0.964177453768923,0.035822546231076946,False,1744.197013867982,Very High
22,0,2,594,1,2,1,5,1,169,3,1,100,3,1,2,4,1,2523,19299,0,0,0,14,3,3,80,1,3,2,3,2,1,2,1,3,1.08,2724.84,0.07591176548059878,0.9240882345194013,True,206.8474150521548,Very Low
49,0,2,470,1,20,4,3,1,170,3,0,96,3,2,4,1,1,6567,5549,1,0,0,14,3,3,80,0,16,2,2,15,11,5,11,3,1.08,7092.360000000001,0.08280841755706364,0.9171915824429364,True,587.3071083450159,Very Low
43,0,1,957,1,28,3,3,1,171,2,0,72,4,1,6,3,2,4739,16090,4,0,0,12,3,4,80,0,18,2,3,3,2,1,2,3,1.08,5118.12,0.06156054345703527,0.9384394565429647,True,315.07424867832134,Very Low
50,0,1,809,2,12,3,2,1,174,3,0,77,3,3,7,4,2,9208,6645,4,0,0,11,3,4,80,0,16,3,3,2,2,2,1,3,1.08,9944.640000000001,0.04440943847424557,0.9555905615257544,True,441.6358782285215,Very Low
31,1,2,542,2,20,3,1,1,175,2,0,71,1,2,7,3,1,4559,24788,3,0,1,11,3,3,80,1,4,2,3,2,2,2,2,3,1.08,4923.72,0.9349956501770628,0.06500434982293724,False,4603.656782689808,Very High
41,0,2,802,2,9,1,1,1,176,3,1,96,3,3,7,3,0,8189,21196,3,0,1,13,3,3,80,1,12,2,3,9,7,0,7,3,1.08,8844.12,0.04779100466132702,0.952208995338673,True,422.66938014533554,Very Low
26,0,2,1355,0,25,1,1,1,177,3,0,61,3,1,1,3,1,2942,8916,1,0,0,23,4,4,80,1,8,3,3,8,7,5,7,4,1.1,3236.2000000000003,0.06061364968893468,0.9393863503110653,True,196.1578931233304,Very Low
36,0,2,216,1,6,2,3,1,178,2,1,84,3,2,4,2,0,4941,2819,6,0,0,20,4,4,80,2,7,0,3,3,2,0,1,4,1.1,5435.1,0.02475507670384111,0.9752449232961589,True,134.54631739304682,Very Low
51,1,1,1150,1,8,4,1,1,179,1,1,53,1,3,4,4,2,10650,25150,2,0,0,15,3,4,80,0,18,2,3,4,2,0,3,3,1.08,11502.0,0.10912926389670465,0.8908707361032954,True,1255.204793339897,Very Low
39,0,2,1329,2,4,4,1,1,182,4,0,47,2,2,7,3,1,5902,14590,4,0,0,14,3,3,80,1,17,1,4,15,11,5,9,3,1.08,6374.160000000001,0.0326166627410345,0.9673833372589655,True,207.9038269773925,Very Low
25,0,2,959,2,28,3,1,1,183,1,1,41,2,2,7,3,1,8639,24835,2,0,0,18,3,4,80,0,6,3,3,2,2,2,2,3,1.08,9330.12,0.18673852799662893,0.8132614720033711,True,1742.2928748319077,Very Low
30,0,2,1240,0,9,3,0,1,184,3,1,48,3,2,1,4,1,6347,13982,0,0,1,19,3,4,80,0,12,2,1,11,9,4,7,3,1.08,6854.76,0.1094972317987005,0.8905027682012995,True,750.5772446444603,Very Low
32,1,2,1033,1,9,3,3,1,190,1,0,41,3,1,2,1,2,4200,10224,7,0,0,22,4,1,80,0,10,2,4,5,4,0,4,4,1.1,4620.0,0.6356651120372911,0.36433488796270885,False,2936.772817612285,High
45,0,2,1316,1,29,3,3,1,192,3,1,83,3,1,6,4,2,3452,9752,5,0,0,13,3,2,80,0,9,2,2,6,5,0,3,3,1.08,3728.1600000000003,0.13711068853325967,0.8628893114667403,True,511.1705845621574,Very Low
38,0,2,364,1,3,5,5,1,193,4,0,32,3,2,6,3,2,4317,2302,3,0,1,20,4,2,80,0,19,2,3,3,2,2,2,4,1.1,4748.700000000001,0.11043138613888036,0.8895686138611196,True,524.4055233577012,Very Low
30,0,2,438,1,18,3,1,1,194,1,0,75,3,1,6,3,2,2632,23910,1,0,0,14,3,3,80,0,5,4,2,5,4,0,4,3,1.08,2842.5600000000004,0.1106400518405954,0.8893599481594046,True,314.5009857600029,Very Low
32,0,1,689,2,9,2,3,1,195,4,1,35,1,2,7,4,0,4668,22812,0,0,0,17,3,4,80,3,9,2,4,8,7,0,7,3,1.08,5041.4400000000005,0.061217732202737116,0.9387822677972629,True,308.625523836167,Very Low
30,0,2,201,1,5,3,5,1,197,4,0,84,3,1,6,1,0,3204,10415,5,0,0,14,3,4,80,1,8,3,3,3,2,2,2,3,1.08,3460.32,0.031896885065393434,0.9681031149346065,True,110.3734293294822,Very Low
30,0,2,1427,1,2,1,3,1,198,2,1,35,2,1,2,4,2,2720,11162,0,0,0,13,3,4,80,0,6,3,3,5,3,1,2,3,1.08,2937.6000000000004,0.09288861456243598,0.907111385437564,True,272.86959413861194,Very Low
41,0,1,857,1,10,3,1,1,199,4,1,91,2,4,3,1,0,17181,12888,4,0,0,13,3,2,80,1,21,2,2,7,6,7,7,3,1.08,18555.48,0.06061142128244163,0.9393885787175583,True,1124.67401537792,Very Low
41,0,2,933,1,9,4,1,1,200,3,1,94,3,1,2,1,1,2238,6961,2,0,0,21,4,4,80,1,7,2,3,5,0,1,4,4,1.1,2461.8,0.07290778554427012,0.9270922144557299,True,179.4843864528842,Very Low
19,0,2,1181,1,3,1,3,1,201,2,0,79,3,1,2,2,2,1483,16102,1,0,0,14,3,4,80,0,1,3,3,1,0,0,0,3,1.08,1601.64,0.1852356976326548,0.8147643023673452,True,296.68090275636524,Very Low
40,0,1,1395,1,26,3,3,1,202,2,0,54,3,2,6,2,0,5605,8504,1,0,0,11,3,1,80,1,20,2,3,20,7,2,13,3,1.08,6053.400000000001,0.04614118360082829,0.9538588163991717,True,279.311040809254,Very Low
35,0,2,662,2,1,5,2,1,204,3,1,94,3,3,7,2,1,7295,11439,1,0,0,13,3,1,80,2,10,3,3,10,8,0,6,3,1.08,7878.6,0.016893718800588153,0.9831062811994118,True,133.09885294231384,Very Low
53,0,2,1436,2,6,2,2,1,205,2,1,34,3,2,8,3,1,2306,16047,2,0,1,20,4,4,80,1,13,3,1,7,7,4,5,4,1.1,2536.6000000000004,0.11055100534119536,0.8894489946588047,True,280.4236801484762,Very Low
45,0,2,194,1,9,3,1,1,206,2,1,60,3,2,2,2,0,2348,10901,8,0,0,18,3,3,80,1,20,2,1,17,9,0,15,3,1.08,2535.84,0.1104077199104591,0.8895922800895409,True,279.97631245773863,Very Low
32,0,1,967,2,8,3,2,1,207,2,0,43,3,3,7,4,2,8998,15589,1,0,0,14,3,4,80,0,9,2,3,9,8,3,7,3,1.08,9717.84,0.022509017257371276,0.9774909827426287,True,218.73902826437288,Very Low
29,0,0,1496,1,1,1,5,1,208,4,1,41,3,2,4,3,1,4319,26283,1,0,0,13,3,1,80,1,10,1,3,10,7,0,9,3,1.08,4664.52,0.06351941827891333,0.9364805817210866,True,296.28759695035683,Very Low
51,0,2,1169,1,7,4,3,1,211,2,1,34,2,2,4,3,1,6132,13983,2,0,0,17,3,3,80,0,10,2,3,1,0,0,0,3,1.08,6622.56,0.029272133662768856,0.9707278663372312,True,193.85646150970652,Very Low
58,0,2,1145,1,9,3,3,1,214,2,0,75,2,1,6,2,1,3346,11873,4,0,1,20,4,2,80,1,9,3,2,1,0,0,0,4,1.1,3680.6000000000004,0.20395533238222008,0.7960446676177799,True,750.6779963659993,Low
40,0,2,630,2,4,4,2,1,215,3,1,67,2,3,7,4,1,10855,8552,7,0,0,11,3,1,80,1,15,2,2,12,11,2,11,3,1.08,11723.400000000001,0.11054116549437834,0.8894588345056217,True,1295.918299556795,Very Low
34,0,1,303,2,2,4,2,1,216,3,0,75,3,1,8,3,1,2231,11314,6,0,0,18,3,4,80,1,6,3,3,4,3,1,2,3,1.08,2409.48,0.07001102681550433,0.9299889731844957,True,168.6901688914214,Very Low
22,0,2,1256,1,19,1,3,1,217,3,1,80,3,1,6,4,1,2323,11992,1,0,0,24,4,1,80,2,2,6,3,2,2,2,2,4,1.1,2555.3,0.09792567759639931,0.9020743224036007,True,250.22948396207917,Very Low
27,0,0,691,1,9,3,3,1,218,4,1,57,3,1,6,2,0,2024,5970,6,0,0,18,3,4,80,1,6,1,1,2,2,2,2,3,1.08,2185.92,0.11055946502907171,0.8894405349709282,True,241.67414579634845,Very Low
28,0,2,440,1,21,3,3,1,221,3,1,42,3,1,6,4,1,2713,6672,1,0,0,11,3,3,80,1,5,2,1,5,2,0,2,3,1.08,2930.0400000000004,0.08331519510065663,0.9166848048993433,True,244.116854252728,Very Low
57,0,2,334,1,24,2,1,1,223,3,1,83,4,3,0,4,0,9439,23402,3,0,1,16,3,2,80,1,12,2,1,5,3,1,4,3,1.08,10194.12,0.283623178067307,0.7163768219326929,True,2891.288711999496,Low
27,0,0,1450,1,3,3,3,1,224,3,1,79,2,1,6,3,0,2566,25326,1,0,1,15,3,4,80,1,1,2,2,1,1,0,1,3,1.08,2771.28,0.14182667704068538,0.8581733229593146,True,393.0414335493106,Very Low
50,0,2,1452,1,11,3,1,1,226,3,0,53,3,5,3,2,2,19926,17053,3,0,0,15,3,2,80,0,21,5,3,5,4,4,4,3,1.08,21520.08,0.02852644170730512,0.9714735582926949,True,613.8913076565428,Very Low
41,0,2,465,1,14,3,1,1,227,1,1,56,3,1,6,3,0,2451,4609,4,0,0,12,3,1,80,1,13,2,3,9,8,1,8,3,1.08,2647.0800000000004,0.02581791711325096,0.974182082886749,True,68.34209203214436,Very Low
30,0,2,1339,2,5,3,1,1,228,2,0,41,3,3,7,4,1,9419,8053,2,0,0,12,3,3,80,1,12,2,3,10,9,7,4,3,1.08,10172.52,0.025423066132037334,0.9745769338679626,True,258.6166486894724,Very Low
38,0,2,702,2,1,4,1,1,230,1,0,59,2,2,7,4,2,8686,12930,4,0,0,22,4,3,80,0,12,2,4,8,3,0,7,4,1.1,9554.6,0.09249546760049719,0.9075045323995028,True,883.7571947357105,Very Low
32,0,2,120,1,6,5,1,1,231,3,1,43,3,1,6,3,2,3038,12430,3,0,0,20,4,1,80,0,8,2,3,5,4,1,4,4,1.1,3341.8,0.08145230944952873,0.9185476905504713,True,272.19732771843513,Very Low
27,0,2,1157,1,17,3,5,1,233,3,1,51,3,1,6,2,1,3058,13364,0,0,1,16,3,4,80,1,6,3,2,5,2,1,1,3,1.08,3302.6400000000003,0.27121738548177704,0.728782614518223,True,895.7333859875362,Low
19,1,1,602,2,1,1,5,1,235,3,0,100,1,1,8,1,2,2325,20989,0,0,0,21,4,1,80,0,1,5,4,0,0,0,0,4,1.1,2557.5,0.9519117928293108,0.04808820717068918,False,2434.5144101609626,Very High
36,0,1,1480,1,3,2,3,1,238,4,1,30,3,1,2,2,2,2088,15062,4,0,0,12,3,3,80,0,13,3,2,8,7,7,2,3,1.08,2255.04,0.10891311249252612,0.8910868875074739,True,245.60342519514612,Very Low
30,0,0,111,1,9,3,3,1,239,3,1,66,3,2,2,1,0,3072,11012,1,0,0,11,3,3,80,2,12,4,3,12,9,6,10,3,1.08,3317.76,0.03306963055294494,0.966930369447055,True,109.71709746333862,Very Low
45,0,2,1268,2,4,2,1,1,240,3,0,30,3,2,7,1,0,5006,6319,4,0,1,11,3,1,80,1,9,3,4,5,4,0,3,3,1.08,5406.4800000000005,0.11548642159394888,0.8845135784060512,True,624.3750286192528,Very Low
56,0,2,713,1,8,3,1,1,241,3,0,67,3,1,6,1,0,4257,13939,4,0,1,18,3,3,80,1,19,3,3,2,2,2,2,3,1.08,4597.56,0.10186978038607253,0.8981302196139275,True,468.35242751179163,Very Low
33,0,2,134,1,2,3,1,1,242,3,1,90,3,1,6,4,2,2500,10515,0,0,0,14,3,1,80,0,4,2,4,3,1,0,2,3,1.08,2700.0,0.035207236938628844,0.9647927630613712,True,95.05953973429789,Very Low
19,1,2,303,1,2,3,1,1,243,2,1,47,2,1,2,4,2,1102,9241,1,0,0,22,4,3,80,0,1,3,2,1,0,1,0,4,1.1,1212.2,0.47659810420063586,0.5234018957993641,False,577.7322219120108,Medium
46,0,2,526,2,1,2,2,1,244,2,0,92,3,3,7,1,0,10453,2137,1,0,0,25,4,3,80,3,24,2,3,24,13,15,7,4,1.1,11498.300000000001,0.11046880618018393,0.889531193819816,True,1270.203474101609,Very Low
38,0,2,1380,1,9,2,1,1,245,3,0,75,3,1,2,4,2,2288,6319,1,0,0,12,3,3,80,0,2,3,3,2,2,2,1,3,1.08,2471.04,0.04146888405343496,0.958531115946565,True,102.47127125139993,Very Low
31,0,2,140,1,12,1,3,1,246,3,0,95,3,1,6,4,1,3929,6984,8,0,1,23,4,3,80,1,7,0,3,4,2,0,2,4,1.1,4321.900000000001,0.11057133420422187,0.8894286657957782,True,477.87824929722655,Very Low
34,0,2,629,1,27,2,3,1,247,4,0,95,3,1,6,2,2,2311,5711,2,0,0,15,3,4,80,0,9,3,3,3,2,1,2,3,1.08,2495.88,0.11063447718834382,0.8893655228116562,True,276.13037892484357,Very Low
41,1,2,1356,2,20,2,2,1,248,2,0,70,3,1,8,2,2,3140,21728,1,0,1,22,4,4,80,0,4,5,2,4,3,0,2,4,1.1,3454.0000000000005,0.7598860721485717,0.24011392785142827,False,2624.6464932011672,High
50,0,2,328,1,1,3,3,1,249,3,1,86,2,1,2,3,1,3690,3425,2,0,0,15,3,4,80,1,5,2,2,3,2,0,2,3,1.08,3985.2000000000003,0.06170465177250968,0.9382953482274903,True,245.9053782438056,Very Low
53,0,2,1084,1,13,2,3,1,250,4,0,57,4,2,4,1,0,4450,26250,1,0,0,11,3,3,80,2,5,3,3,4,2,1,3,3,1.08,4806.0,0.01204885060991426,0.9879511493900858,True,57.90677603124793,Very Low
33,0,2,931,1,14,3,3,1,252,4,0,72,3,1,6,2,1,2756,4673,1,0,0,13,3,4,80,1,8,5,3,8,7,1,6,3,1.08,2976.48,0.011501082380407337,0.9884989176195926,True,34.23274168363483,Very Low
40,0,2,989,1,4,1,3,1,253,4,0,46,3,5,3,3,1,19033,6499,1,0,0,14,3,2,80,1,21,2,3,20,8,9,9,3,1.08,20555.640000000003,0.052965755639633516,0.9470342443603665,True,1088.7450052562765,Very Low
55,0,2,692,1,14,4,3,1,254,3,1,61,4,5,5,2,2,18722,13339,8,0,0,11,3,4,80,0,36,3,3,24,15,2,15,3,1.08,20219.760000000002,0.11039668506586668,0.8896033149341334,True,2232.194476827409,Very Low
34,0,1,1069,1,2,1,1,1,256,4,1,45,2,2,4,3,1,9547,14074,1,0,0,17,3,3,80,0,10,2,2,10,9,1,9,3,1.08,10310.76,0.009771162236036619,0.9902288377639634,True,100.74810873683693,Very Low
51,0,2,313,1,3,3,3,1,258,4,0,98,3,4,0,2,2,13734,7192,3,0,0,18,3,3,80,0,21,6,3,7,7,1,0,3,1.08,14832.720000000001,0.02460615389597875,0.9753938461040212,True,364.976191015962,Very Low
52,0,2,699,1,1,4,1,1,259,3,1,65,2,5,3,3,1,19999,5678,0,0,0,14,3,1,80,1,34,5,3,33,18,11,9,3,1.08,21598.920000000002,0.11040112526287019,0.8895988747371298,True,2384.545072462712,Very Low
27,0,2,894,1,9,3,3,1,260,4,0,99,3,1,6,2,2,2279,11781,1,0,0,16,3,4,80,0,7,2,2,7,7,0,3,3,1.08,2461.32,0.02792173630735174,0.9720782636926483,True,68.72432800801099,Very Low
35,1,2,556,1,23,2,1,1,261,2,1,50,2,2,4,3,1,5916,15497,3,0,1,13,3,1,80,0,8,1,3,1,0,0,1,3,1.08,6389.280000000001,0.8741857518872063,0.12581424811279374,False,5585.41754081789,Very High
43,0,0,1344,1,7,3,3,1,262,4,1,37,4,1,6,4,0,2089,5228,4,0,0,14,3,4,80,3,7,3,4,5,4,2,2,3,1.08,2256.1200000000003,0.06093302980628339,0.9390669701937167,True,137.4722272065521,Very Low
45,0,0,1195,1,2,2,3,1,264,1,1,65,2,4,3,4,1,16792,20462,9,0,0,23,4,4,80,1,22,1,3,20,8,11,8,4,1.1,18471.2,0.1045299295875737,0.8954700704124263,True,1930.7932353979916,Very Low
37,0,2,290,1,21,3,1,1,267,2,1,65,4,1,6,1,1,3564,22977,1,0,1,12,3,1,80,1,8,3,2,8,7,1,7,3,1.08,3849.1200000000003,0.16991975392340092,0.830080246076599,True,654.041523221641,Very Low
35,0,1,138,1,2,3,3,1,269,2,0,37,3,2,2,2,2,4425,15986,5,0,0,11,3,4,80,0,10,5,3,6,2,1,2,3,1.08,4779.0,0.05715630564154906,0.942843694358451,True,273.14998466096296,Very Low
42,0,0,926,1,21,2,3,1,270,3,0,36,3,2,4,3,0,5265,16439,2,0,0,16,3,2,80,1,11,5,3,5,3,0,2,3,1.08,5686.200000000001,0.016934482502513108,0.9830655174974869,True,96.29285440579005,Very Low
38,0,2,1261,1,2,4,1,1,271,4,1,88,3,2,4,3,1,6553,7259,9,0,0,14,3,2,80,0,14,3,3,1,0,0,0,3,1.08,7077.240000000001,0.03099195301050673,0.9690080469894933,True,219.33748952407868,Very Low
38,0,2,1084,1,29,3,5,1,273,4,1,54,3,2,4,4,1,6261,4185,3,0,0,18,3,1,80,1,9,3,1,7,7,1,7,3,1.08,6761.88,0.09825320822228481,0.9017467917777152,True,664.3764036141032,Very Low
27,0,1,472,1,1,1,5,1,274,3,1,60,2,2,4,1,1,4298,9679,5,0,0,19,3,3,80,1,6,1,3,2,2,2,0,3,1.08,4641.84,0.11057249254165684,0.8894275074583432,True,513.2598187795644,Very Low
49,0,0,1002,1,18,4,1,1,275,4,1,92,3,2,4,4,0,6804,23793,1,0,1,15,3,1,80,2,7,0,3,7,7,1,7,3,1.08,7348.320000000001,0.10863089978402753,0.8913691002159725,True,798.2546135009652,Very Low
34,0,1,878,1,10,4,3,1,277,4,1,43,3,1,6,3,0,3815,5972,1,0,1,17,3,4,80,1,5,4,4,5,3,2,0,3,1.08,4120.2,0.08967531129083771,0.9103246887091623,True,369.48021758050953,Very Low
40,0,2,905,1,19,2,3,1,281,3,1,99,3,2,2,4,1,2741,16523,8,0,1,15,3,3,80,1,15,2,4,7,2,3,7,3,1.08,2960.28,0.196959376630483,0.803040623369517,True,583.0549034516862,Very Low
38,1,2,1180,1,29,1,3,1,282,2,1,70,3,2,0,1,1,6673,11354,7,0,1,19,3,2,80,0,17,2,3,1,0,0,0,3,1.08,7206.84,0.8673089841711926,0.13269101582880738,False,6250.557079484318,Very High
29,1,2,121,2,27,3,2,1,283,2,0,35,3,3,7,4,1,7639,24525,1,0,0,22,4,4,80,3,10,3,2,10,4,1,9,4,1.1,8402.900000000001,0.2976565873273289,0.7023434126726711,True,2501.178537652813,Low
22,0,2,1136,1,5,3,1,1,284,4,1,60,4,1,6,2,0,2328,12392,1,0,1,16,3,1,80,1,4,2,2,4,2,2,2,3,1.08,2514.2400000000002,0.11041228882121701,0.889587711178783,True,277.6029930458567,Very Low
36,0,1,635,1,18,1,3,1,286,2,0,73,3,1,2,4,2,2153,7703,1,0,0,13,3,1,80,0,8,2,3,8,1,1,7,3,1.08,2325.2400000000002,0.11049865814677366,0.8895013418532264,True,256.93589986920404,Very Low
40,0,0,1151,1,9,5,1,1,287,4,1,63,2,2,0,4,1,4876,14242,9,0,0,14,3,4,80,1,5,5,1,3,2,0,2,3,1.08,5266.08,0.3423092063453209,0.6576907936546791,True,1802.6276653509676,Low
46,0,2,644,1,1,4,3,1,288,4,1,97,3,3,0,1,0,9396,12368,7,0,0,16,3,3,80,1,17,3,3,4,2,0,3,3,1.08,10147.68,0.0279419107296752,0.9720580892703248,True,283.5455686733104,Very Low
32,1,2,1045,2,4,4,3,1,291,4,1,32,1,3,7,4,1,10400,25812,1,0,0,11,3,3,80,0,14,2,2,14,8,9,8,3,1.08,11232.0,0.59813985431211,0.40186014568788997,False,6718.30684363362,Medium
30,0,0,829,1,1,1,1,1,292,3,1,88,2,3,4,3,2,8474,20925,1,0,0,22,4,3,80,0,12,2,3,11,8,5,8,4,1.1,9321.400000000001,0.02995654396033166,0.9700434560396684,True,279.2369288718356,Very Low
27,0,1,1242,2,20,3,1,1,293,4,0,90,3,2,7,3,2,9981,12916,1,0,0,14,3,4,80,0,7,2,3,7,7,0,7,3,1.08,10779.480000000001,0.03208277322856871,0.9679172267714313,True,345.83561236189183,Very Low
51,0,2,1469,1,8,4,1,1,296,2,1,81,2,3,5,2,1,12490,15736,5,0,0,16,3,4,80,2,16,5,1,10,9,4,7,3,1.08,13489.2,0.11056584510071792,0.8894341548992821,True,1491.4447977326042,Very Low
30,1,2,1005,1,3,3,5,1,297,4,0,88,3,1,6,1,2,2657,8556,5,0,1,11,3,3,80,0,8,5,3,5,2,0,4,3,1.08,2869.5600000000004,0.5997243763417784,0.40027562365822156,False,1720.945081375314,Medium
41,0,2,896,2,6,3,1,1,298,4,0,75,3,3,3,4,2,13591,14674,3,0,1,18,3,3,80,0,16,3,3,1,0,0,0,3,1.08,14678.28,0.053117443600830413,0.9468825563991696,True,779.672710057197,Very Low
30,1,1,334,2,26,4,2,1,299,3,0,52,2,2,7,1,2,6696,22967,5,0,0,15,3,3,80,0,9,5,2,6,3,0,1,3,1.08,7231.68,0.7486190620783287,0.25138093792167127,False,5413.773498850608,High
29,1,2,992,1,1,3,5,1,300,3,1,85,3,1,6,3,2,2058,19757,0,0,0,14,3,4,80,0,7,1,2,6,2,1,5,3,1.08,2222.6400000000003,0.11738985047116314,0.8826101495288369,True,260.91537725122606,Very Low
45,0,0,1052,2,6,3,3,1,302,4,0,57,2,3,7,4,2,8865,16840,6,0,0,12,3,4,80,0,23,2,3,19,7,12,8,3,1.08,9574.2,0.12810140969994277,0.8718985903000572,True,1226.468516749192,Very Low
54,0,2,1147,2,3,3,2,1,303,4,0,52,3,2,7,1,1,5940,17011,2,0,0,14,3,4,80,1,16,4,3,6,2,0,5,3,1.08,6415.200000000001,0.013375922847119694,0.9866240771528803,True,85.80922024884227,Very Low
36,0,2,1396,1,5,2,1,1,304,4,1,62,3,2,2,2,2,5914,9945,8,0,0,16,3,4,80,0,16,3,4,13,11,3,7,3,1.08,6387.120000000001,0.021447415589614875,0.9785525844103852,True,136.987217060741,Very Low
33,0,2,147,1,4,4,3,1,305,3,0,47,2,1,6,2,1,2622,13248,6,0,0,21,4,4,80,0,7,3,3,3,2,1,1,4,1.1,2884.2000000000003,0.11060523956659572,0.8893947604334043,True,319.00763195797543,Very Low
37,0,1,663,1,11,3,4,1,306,2,1,47,3,3,5,4,0,12185,10056,1,0,1,14,3,3,80,3,10,1,3,10,8,0,7,3,1.08,13159.800000000001,0.02652689495446187,0.9734731050455381,True,349.0886322217273,Very Low
38,0,2,119,2,3,3,1,1,307,1,1,76,3,3,7,3,0,10609,9647,0,0,0,12,3,3,80,2,17,6,2,16,10,5,13,3,1.08,11457.720000000001,0.11044908096024289,0.8895509190397571,True,1265.4946438997943,Very Low
31,0,0,979,1,1,4,3,1,308,3,1,90,1,2,4,3,1,4345,4381,0,0,0,12,3,4,80,1,6,2,3,5,4,1,4,3,1.08,4692.6,0.036101841240048026,0.963898158759952,True,169.41150020304937,Very Low
59,0,2,142,1,3,3,1,1,309,3,1,70,2,1,6,4,1,2177,8456,3,0,0,17,3,1,80,1,7,6,3,1,0,0,0,3,1.08,2351.1600000000003,0.07777825650485026,0.9222217434951497,True,182.86912556394375,Very Low
37,0,1,319,2,4,4,2,1,311,1,1,41,3,1,8,4,0,2793,2539,4,0,0,17,3,3,80,1,13,2,3,9,8,5,8,3,1.08,3016.44,0.03518844769258871,0.9648115523074113,True,106.1438411578323,Very Low
29,0,1,1413,2,1,1,3,1,312,2,0,42,3,3,7,4,1,7918,6599,1,0,0,14,3,4,80,1,11,5,3,11,10,4,1,3,1.08,8551.44,0.03198164107539246,0.9680183589246075,True,273.48908475775414,Very Low
35,0,1,944,2,1,3,2,1,314,3,0,92,3,3,7,3,2,8789,9096,1,0,0,14,3,1,80,0,10,3,4,10,7,0,8,3,1.08,9492.12,0.02377480288819837,0.9762251971118017,True,225.67328199112552,Very Low
